UMAP1,UMAP2,Source
6.01604,4.6127863,claude_scaffold
5.6994715,4.384785,claude_scaffold
5.8593264,4.411543,claude_scaffold
5.970169,4.7691383,claude_scaffold
5.744143,4.6765866,claude_scaffold
5.7758365,4.7839284,claude_scaffold
6.079311,4.851944,claude_scaffold
5.9679213,4.8157105,claude_scaffold
5.722362,4.8245745,claude_scaffold
5.5031104,3.7881258,claude_scaffold
5.956165,4.7953386,claude_scaffold
5.9513927,4.642826,claude_scaffold
5.7351727,4.643027,claude_scaffold
5.9828897,4.69976,claude_scaffold
5.908405,4.7295566,claude_scaffold
6.0442023,4.701852,claude_scaffold
6.071091,4.685722,claude_scaffold
5.9814434,4.8006096,claude_scaffold
5.9867268,4.7234473,claude_scaffold
6.0324492,4.7170415,claude_scaffold
11.459592,3.5789804,claude_scaffold
12.370848,3.8147156,claude_scaffold
11.300122,4.443082,claude_scaffold
11.547381,3.4196599,claude_scaffold
10.97716,3.9120715,claude_scaffold
11.232245,3.9355738,claude_scaffold
11.389999,3.6460984,claude_scaffold
11.411208,3.6997962,claude_scaffold
12.411805,3.9239755,claude_scaffold
9.319145,5.3260202,claude_scaffold
12.421546,3.8614285,claude_scaffold
8.7307625,5.408605,claude_scaffold
10.149563,5.112643,claude_scaffold
9.731861,4.8599663,claude_scaffold
12.38495,3.941523,claude_scaffold
8.748349,4.7678366,claude_scaffold
9.789671,5.243708,claude_scaffold
5.2181487,4.4375863,claude_scaffold
5.372028,4.36182,claude_scaffold
5.6022882,5.166465,claude_scaffold
5.3686295,4.738109,claude_scaffold
6.047152,5.063888,claude_scaffold
5.5156946,4.604539,claude_scaffold
6.2007866,4.9494176,claude_scaffold
5.174076,4.452017,claude_scaffold
5.52155,4.741376,claude_scaffold
5.262842,4.4748816,claude_scaffold
12.455846,3.7858474,claude_scaffold
12.470177,3.9379241,claude_scaffold
12.439792,3.9649527,claude_scaffold
12.399831,3.987547,claude_scaffold
12.460957,3.7760682,claude_scaffold
12.464487,3.9288368,claude_scaffold
12.464428,3.9559174,claude_scaffold
12.354066,4.0348077,claude_scaffold
12.47828,3.8143218,claude_scaffold
12.419334,3.9487514,claude_scaffold
12.56329,3.7462199,claude_scaffold
12.304895,3.8249333,claude_scaffold
12.204896,3.7124891,claude_scaffold
10.523264,3.2658365,claude_scaffold
11.737158,3.5980413,claude_scaffold
11.755581,3.4906344,claude_scaffold
12.016809,3.6245742,claude_scaffold
11.74525,3.686132,claude_scaffold
12.517267,3.7193153,claude_scaffold
12.428632,3.671336,claude_scaffold
8.810766,8.960833,claude_scaffold
11.243913,9.539176,claude_scaffold
8.791919,8.880949,claude_scaffold
8.708597,9.128091,claude_scaffold
8.863487,8.929538,claude_scaffold
8.705743,9.15872,claude_scaffold
8.769671,9.140285,claude_scaffold
8.838561,9.023241,claude_scaffold
8.771422,9.044782,claude_scaffold
8.717036,8.940943,claude_scaffold
8.729311,9.122745,claude_scaffold
8.838178,8.907445,claude_scaffold
8.7589855,9.081709,claude_scaffold
10.464237,3.385758,claude_scaffold
7.7595477,2.8306386,claude_scaffold
9.984625,3.4093513,claude_scaffold
10.883787,4.4554925,claude_scaffold
9.979539,3.523209,claude_scaffold
10.588833,3.2996213,claude_scaffold
10.364059,3.3067155,claude_scaffold
10.389196,3.1826618,claude_scaffold
10.663836,3.3494234,claude_scaffold
10.024834,3.4273605,claude_scaffold
7.8671,2.9407468,claude_scaffold
10.083894,3.366986,claude_scaffold
9.116303,4.490709,claude_scaffold
10.312489,3.5012882,claude_scaffold
9.869877,3.0733666,claude_scaffold
9.959382,3.4194927,claude_scaffold
7.7490883,2.855947,claude_scaffold
9.898382,3.3536708,claude_scaffold
8.1525545,3.268541,claude_scaffold
7.2260714,7.9238563,claude_scaffold
7.2265625,7.9399347,claude_scaffold
7.380152,7.3238587,claude_scaffold
7.257695,8.052002,claude_scaffold
7.359578,7.7096343,claude_scaffold
7.374991,7.3124323,claude_scaffold
7.2800746,7.7553816,claude_scaffold
7.3695154,7.403641,claude_scaffold
7.231408,7.953963,claude_scaffold
7.259474,7.7133775,claude_scaffold
5.2665644,4.316635,claude_scaffold
5.2844486,4.463274,claude_scaffold
5.3755054,4.241406,claude_scaffold
5.251617,4.3185,claude_scaffold
5.3275557,4.458539,claude_scaffold
5.376015,4.348386,claude_scaffold
5.23198,4.4678583,claude_scaffold
5.5572233,4.1890683,claude_scaffold
5.256483,4.4152455,claude_scaffold
5.335797,4.281475,claude_scaffold
5.4688525,4.5955653,claude_scaffold
5.429806,4.353768,claude_scaffold
5.9524584,4.848097,claude_scaffold
5.3820453,4.4234977,claude_scaffold
6.1075997,4.922023,claude_scaffold
5.914552,5.003379,claude_scaffold
5.410875,4.5408306,claude_scaffold
5.5661526,4.749903,claude_scaffold
5.9210978,4.7908196,claude_scaffold
6.1379876,4.8433747,claude_scaffold
5.4962764,4.5108733,claude_scaffold
5.7204704,4.302872,claude_scaffold
5.5442815,4.382794,claude_scaffold
6.079284,4.926642,claude_scaffold
5.9979153,4.8356442,claude_scaffold
5.828375,4.7848945,claude_scaffold
6.124876,4.9159303,claude_scaffold
5.3231974,4.4161677,claude_scaffold
6.3200035,5.115699,claude_scaffold
6.0324483,5.043058,claude_scaffold
6.5352893,4.848628,claude_scaffold
6.553062,4.4766965,claude_scaffold
6.424126,4.781765,claude_scaffold
6.4581947,5.034921,claude_scaffold
6.4112163,4.553338,claude_scaffold
6.417811,4.73453,claude_scaffold
6.632467,4.9531507,claude_scaffold
6.4128613,4.4793797,claude_scaffold
6.5164866,4.803669,claude_scaffold
6.450524,4.8744564,claude_scaffold
8.017111,7.776922,claude_scaffold
8.124595,7.899624,claude_scaffold
8.032574,7.779644,claude_scaffold
8.051334,7.844946,claude_scaffold
7.985859,7.795263,claude_scaffold
8.015126,7.8625603,claude_scaffold
8.026555,7.83819,claude_scaffold
7.9788804,7.8345284,claude_scaffold
7.953463,7.7452507,claude_scaffold
7.999663,7.8182054,claude_scaffold
13.343511,9.57129,claude_scaffold
13.309364,9.574331,claude_scaffold
13.312781,9.573459,claude_scaffold
13.350897,9.6071005,claude_scaffold
13.357548,9.615878,claude_scaffold
13.341777,9.60483,claude_scaffold
13.354375,9.618863,claude_scaffold
13.36449,9.618804,claude_scaffold
13.330786,9.593142,claude_scaffold
13.324915,9.587074,claude_scaffold
14.187621,4.791299,claude_scaffold
14.164722,4.8046784,claude_scaffold
14.166966,4.799436,claude_scaffold
14.160087,4.790762,claude_scaffold
14.163823,4.788287,claude_scaffold
14.153223,4.781007,claude_scaffold
14.164288,4.7993126,claude_scaffold
14.164839,4.7930903,claude_scaffold
14.114245,4.8216047,claude_scaffold
14.190316,4.811975,claude_scaffold
6.614212,7.156271,claude_scaffold
6.6324368,7.1004314,claude_scaffold
6.656551,7.1228204,claude_scaffold
6.60894,7.103661,claude_scaffold
6.656125,7.1389055,claude_scaffold
6.6471634,7.090062,claude_scaffold
6.6373496,7.1622467,claude_scaffold
6.589888,7.1160297,claude_scaffold
6.563843,7.0495286,claude_scaffold
6.6401505,7.170848,claude_scaffold
6.6429896,6.798158,claude_scaffold
6.4071994,6.870459,claude_scaffold
6.4747815,6.81244,claude_scaffold
6.375479,6.9232306,claude_scaffold
6.3879843,6.8955674,claude_scaffold
6.402894,6.8798475,claude_scaffold
6.3878546,6.848782,claude_scaffold
6.374057,6.8751397,claude_scaffold
6.4554496,6.8058443,claude_scaffold
6.371803,6.898164,claude_scaffold
9.854254,7.906175,claude_scaffold
9.797722,8.003987,claude_scaffold
9.867305,7.884891,claude_scaffold
9.8477955,7.8061194,claude_scaffold
9.880208,7.873392,claude_scaffold
9.855023,7.8161583,claude_scaffold
9.845486,7.9185195,claude_scaffold
9.856817,7.928334,claude_scaffold
9.774311,7.942392,claude_scaffold
9.806203,7.9495335,claude_scaffold
8.75062,5.3118963,claude_scaffold
8.627706,5.204486,claude_scaffold
8.603255,5.243522,claude_scaffold
7.3646264,7.3097825,claude_scaffold
8.834615,5.1998997,claude_scaffold
8.691438,5.25141,claude_scaffold
8.673172,5.294227,claude_scaffold
9.307912,4.9782124,claude_scaffold
8.806327,5.200441,claude_scaffold
8.681578,5.1925654,claude_scaffold
8.814329,5.208614,claude_scaffold
7.4056296,7.308556,claude_scaffold
8.569873,5.1830454,claude_scaffold
8.800511,5.209587,claude_scaffold
9.305406,4.9701433,claude_scaffold
8.674629,5.3036494,claude_scaffold
11.130164,5.0084825,claude_scaffold
9.193465,4.8461223,claude_scaffold
9.499249,4.81336,claude_scaffold
9.22936,5.3098416,claude_scaffold
10.319096,4.988152,claude_scaffold
9.761766,4.8545914,claude_scaffold
9.361396,4.639646,claude_scaffold
9.154903,4.8203125,claude_scaffold
9.164882,4.700873,claude_scaffold
9.177093,4.792617,claude_scaffold
8.823748,4.8553286,claude_scaffold
8.664272,5.0428267,claude_scaffold
9.001611,5.070308,claude_scaffold
8.80928,4.6915083,claude_scaffold
8.6807,4.972196,claude_scaffold
8.876602,4.9454613,claude_scaffold
8.809642,5.2471385,claude_scaffold
9.586218,5.0217867,claude_scaffold
8.682997,4.9597335,claude_scaffold
8.809805,4.851351,claude_scaffold
9.27573,4.6666636,claude_scaffold
9.676918,4.664947,claude_scaffold
9.065708,4.946715,claude_scaffold
9.0297,4.5620112,claude_scaffold
9.5780525,4.7650547,claude_scaffold
9.388108,4.719982,claude_scaffold
9.266692,4.7199783,claude_scaffold
9.0731945,4.843095,claude_scaffold
9.000859,4.8492074,claude_scaffold
8.915854,4.7277155,claude_scaffold
8.637557,3.0794847,molmim
7.186597,2.2437046,molmim
8.543959,3.8003957,molmim
5.9184103,4.542555,molmim
5.617079,4.7340198,molmim
7.2374864,2.379283,molmim
5.871461,4.6809764,molmim
5.9790335,4.8507123,molmim
8.3958025,6.3727794,molmim
6.3471036,5.0792446,molmim
10.075728,6.500375,molmim
11.456252,3.1955864,molmim
8.978871,5.132671,molmim
5.633674,5.7987227,molmim
8.441322,7.301303,molmim
7.7210383,5.823137,molmim
7.7558875,4.79027,molmim
7.1131434,4.552858,molmim
7.750144,6.6587105,molmim
8.504018,7.638428,molmim
9.683528,9.041663,molmim
9.712653,9.601233,molmim
8.813939,7.851949,molmim
8.911525,7.6965556,molmim
9.063747,7.6254773,molmim
8.4004,7.1673093,molmim
8.563657,7.2677245,molmim
8.839567,7.690989,molmim
7.092052,6.4792857,molmim
8.273951,6.9968,molmim
8.7078905,7.0661707,molmim
8.821877,7.5319295,molmim
8.497333,7.293281,molmim
8.603652,7.1090317,molmim
8.500898,6.6620655,molmim
8.534879,7.4838676,molmim
8.816397,7.4983954,molmim
8.294314,6.9769573,molmim
8.477898,7.490604,molmim
8.54636,6.5784163,molmim
8.964181,8.1978035,molmim
8.710423,7.4497795,molmim
8.835068,2.995612,molmim
8.470009,7.367284,molmim
9.436515,7.566518,molmim
8.164519,6.842287,molmim
8.718408,7.553554,molmim
8.427078,6.9639387,molmim
6.6621656,5.3291674,molmim
6.050823,5.6197004,molmim
6.428539,5.791389,molmim
6.4358034,5.733215,molmim
6.6088758,6.03435,molmim
6.352481,5.7735634,molmim
6.59821,5.804274,molmim
6.836439,6.199688,molmim
6.9836435,6.032567,molmim
6.326069,5.631108,molmim
11.025111,7.74855,molmim
10.761506,7.631291,molmim
6.6829796,5.4299765,molmim
10.522773,8.324651,molmim
7.774238,6.6119065,molmim
8.914692,7.384707,molmim
6.582263,5.2311716,molmim
8.390803,7.0170875,molmim
8.271119,6.989435,molmim
8.275419,6.928411,molmim
10.908442,7.9666967,molmim
6.511714,5.586578,molmim
7.8098493,5.3744917,molmim
8.59089,5.996185,molmim
6.8794093,6.064325,molmim
8.974594,7.480659,molmim
8.372865,6.771624,molmim
7.1110353,7.0597844,molmim
7.401807,6.3625746,molmim
7.3837967,6.577067,molmim
10.865252,7.645741,molmim
10.616957,7.5257945,molmim
6.8577666,5.732026,molmim
8.513093,6.841621,molmim
8.671894,7.8064528,molmim
10.260501,7.646706,molmim
9.11974,7.754508,molmim
6.8923845,5.854199,molmim
7.825992,6.7144837,molmim
6.6062446,6.9078636,molmim
11.228034,7.5469327,molmim
8.230938,6.48991,molmim
8.405103,8.040765,molmim
8.294428,6.880738,molmim
8.234881,6.9052744,molmim
8.715311,7.191617,molmim
7.7691936,7.27506,molmim
8.204306,7.1286817,molmim
8.220922,6.7387767,molmim
8.339572,7.054369,molmim
9.608307,7.4621267,molmim
8.906304,7.487724,molmim
9.143437,7.292916,molmim
9.159639,7.606656,molmim
8.861533,7.635974,molmim
9.351648,6.8521214,molmim
8.585434,6.4263124,molmim
6.434177,6.5196743,molmim
8.240525,7.7758303,molmim
8.1526785,7.4805374,molmim
8.906983,5.347213,molmim
6.33865,5.0303903,molmim
7.118337,5.451688,molmim
9.906964,5.2453327,molmim
9.254511,7.6267247,molmim
5.7770114,5.263569,molmim
6.1243014,5.4748116,molmim
7.5545697,5.92756,molmim
6.692187,5.7085567,molmim
9.587141,6.823761,molmim
11.966699,8.970383,molmim
11.870614,8.950356,molmim
11.965598,8.98362,molmim
12.06553,8.972854,molmim
9.628701,7.792951,molmim
9.935047,5.335381,molmim
11.9848585,8.993715,molmim
9.620689,8.940991,molmim
9.906082,8.111077,molmim
8.177902,7.635382,molmim
11.531001,6.582609,molmim
9.145664,6.9409065,molmim
9.31361,6.0991464,molmim
8.485474,8.251591,molmim
9.5672455,6.0402017,molmim
9.446932,5.448407,molmim
9.261583,7.9290676,molmim
9.139744,7.2920084,molmim
6.002193,5.53834,molmim
10.956944,9.334419,molmim
10.658544,7.85396,molmim
10.786521,7.8087597,molmim
10.678599,7.6802135,molmim
10.463623,7.648447,molmim
9.308396,7.5639877,molmim
10.8726225,7.851348,molmim
9.931261,7.514393,molmim
8.842849,5.914555,molmim
5.9002857,5.4244585,molmim
8.12895,7.246247,molmim
7.1481256,4.1130786,molmim
7.4222355,4.621056,molmim
7.13597,4.232432,molmim
6.9961324,5.9667015,molmim
8.607376,5.898672,molmim
7.012585,5.7842765,molmim
6.99722,5.9658237,molmim
8.1740675,7.00438,molmim
6.6617603,6.819636,molmim
6.673048,6.671816,molmim
7.281976,4.166999,molmim
7.354694,4.214418,molmim
6.7641635,5.187626,molmim
7.3206925,4.1221023,molmim
10.745306,7.8970633,molmim
8.388619,7.2125154,molmim
8.388425,7.1415367,molmim
11.493324,6.498121,molmim
6.6016445,4.3622556,molmim
6.5207105,4.987494,molmim
7.630517,5.2370687,molmim
6.794961,5.3274293,molmim
6.928665,5.151563,molmim
6.472822,5.702172,molmim
6.8275414,6.059564,molmim
7.4642134,7.163834,molmim
9.130862,5.9287333,molmim
6.4977403,5.883846,molmim
7.160564,4.295487,molmim
7.089832,4.0389023,molmim
7.214003,4.392481,molmim
7.5837984,5.280806,molmim
6.8022346,5.343473,molmim
6.844334,5.4427314,molmim
8.591451,3.0887246,molmim
6.572046,5.885977,molmim
8.561686,7.13178,molmim
8.175603,6.655305,molmim
9.236471,5.9578986,molmim
7.373985,4.928167,molmim
7.897549,5.895128,molmim
9.063776,7.1951113,molmim
9.497118,7.5278983,molmim
8.956203,7.778173,molmim
7.5252542,5.7022753,molmim
7.541738,5.8604393,molmim
8.606091,6.8800354,molmim
8.3828745,7.205583,molmim
8.869577,5.338106,molmim
6.743561,5.1061435,molmim
6.427924,5.019301,molmim
8.490215,7.102685,molmim
8.3228035,5.3996124,molmim
6.3306923,4.612205,molmim
8.490719,6.8190594,molmim
6.0125976,5.8175454,molmim
8.233915,6.97366,molmim
7.493714,7.568078,molmim
10.201844,5.4881554,molmim
8.800333,4.853852,molmim
6.526422,2.4407947,molmim
8.090573,5.8029914,molmim
9.023461,4.6589785,molmim
6.9713125,4.7862463,molmim
9.007822,8.243302,molmim
6.188559,5.074112,molmim
6.2384224,5.2459,molmim
7.4175477,6.5707088,molmim
11.044866,3.8863442,molmim
7.885263,4.096812,molmim
8.836537,4.9178066,molmim
10.118888,5.331189,molmim
6.333808,5.341675,molmim
9.021491,7.044517,molmim
9.895372,6.0197477,molmim
6.413331,5.433771,molmim
6.509245,5.5931373,molmim
8.150184,6.736629,molmim
9.290223,7.0669913,molmim
8.5336485,5.9164047,molmim
7.7803135,5.7452216,molmim
7.767908,5.7664886,molmim
8.589342,6.3568296,molmim
8.705369,7.189554,molmim
10.223811,5.578506,molmim
9.025233,7.3008933,molmim
9.012736,7.482445,molmim
8.486253,7.067083,molmim
8.96832,7.440481,molmim
8.714008,8.149331,molmim
8.34551,8.224555,molmim
6.766266,6.493646,molmim
8.501595,6.458099,molmim
8.303012,6.4417095,molmim
7.2633696,4.5129657,molmim
8.476284,6.308502,molmim
9.08262,7.2131624,molmim
8.2713,6.9008822,molmim
7.400767,8.446268,molmim
7.4093475,8.375101,molmim
8.784173,7.489713,molmim
8.92906,7.583397,molmim
8.888683,7.620772,molmim
8.741588,7.3665366,molmim
8.80458,7.51226,molmim
8.835394,7.4269075,molmim
8.261935,6.7487235,molmim
8.521999,7.111978,molmim
6.5890536,5.2429504,molmim
6.52023,5.8086605,molmim
5.9603086,5.5851197,molmim
5.686447,4.4408517,molmim
8.891509,4.1309414,molmim
6.7798414,5.92095,molmim
6.5480137,5.6340857,molmim
6.016813,5.4040833,molmim
6.95943,6.0246987,molmim
7.532097,6.6097183,molmim
6.4043684,5.3034368,molmim
6.539432,5.808817,molmim
6.460596,5.5604644,molmim
6.5071955,5.6749754,molmim
7.0027485,5.65863,molmim
7.119872,6.415285,molmim
6.5181093,5.8772044,molmim
7.0324206,5.647102,molmim
6.5294914,5.4017997,molmim
6.9127035,6.1554155,molmim
6.705567,5.6042867,molmim
6.5405965,5.332444,molmim
6.7282534,5.801571,molmim
6.8232102,5.729735,molmim
6.7102833,5.935442,molmim
6.3460793,5.2543654,molmim
6.611967,5.881882,molmim
6.7834053,5.8476815,molmim
6.705464,5.448991,molmim
8.638554,7.2898817,molmim
6.6386104,5.2080455,molmim
6.3844786,5.7413487,molmim
7.17495,5.753988,molmim
6.421972,5.2396083,molmim
6.748787,5.7281265,molmim
7.010764,5.5290127,molmim
6.522326,5.7287483,molmim
6.89406,5.991416,molmim
8.307658,6.975106,molmim
6.6283793,5.6485305,molmim
8.852895,5.435723,molmim
9.292265,5.7792296,molmim
11.474001,8.022123,molmim
8.891369,3.2293725,molmim
8.613239,5.855035,molmim
8.61283,7.2730227,molmim
8.950179,7.8412423,molmim
8.795378,7.1161427,molmim
6.8296804,6.56781,molmim
8.527163,7.3479776,molmim
8.644156,3.2831645,molmim
8.699645,5.407506,molmim
8.237514,6.1791,molmim
6.6232004,5.5193415,molmim
6.5316854,5.775746,molmim
6.7709813,5.757451,molmim
8.233975,7.8241386,molmim
7.012223,6.362727,molmim
6.475893,6.3869686,molmim
11.307835,8.273969,molmim
11.31286,8.302027,molmim
6.4394937,5.0277143,molmim
9.57786,6.138416,molmim
8.310954,8.232001,molmim
9.494417,7.057001,molmim
10.518919,7.0819016,molmim
9.85579,7.293745,molmim
8.98789,7.531263,molmim
7.16106,6.6661334,molmim
10.585457,5.0639296,molmim
9.759765,4.6651645,molmim
9.258775,3.6823988,molmim
6.291834,5.268881,molmim
6.490675,5.812179,molmim
9.861479,4.983746,molmim
9.016165,5.0531693,molmim
5.7420206,5.419733,molmim
6.1642733,5.256467,molmim
8.786279,7.11725,molmim
9.612348,6.3287992,molmim
10.351143,7.224327,molmim
9.916896,7.4771,molmim
9.138928,6.2024927,molmim
10.670853,7.5276675,molmim
9.242742,5.656964,molmim
9.954799,6.8422155,molmim
7.510509,2.381868,molmim
8.55434,5.8402596,molmim
8.344796,7.4735756,molmim
10.43278,8.671621,molmim
8.343076,6.6296287,molmim
8.630223,5.495215,molmim
9.422863,7.3687024,molmim
9.349171,6.1542153,molmim
8.405996,6.943894,molmim
9.809901,7.733397,molmim
8.97801,7.165325,molmim
8.744083,6.7204604,molmim
8.782384,7.2520604,molmim
10.123324,7.0551324,molmim
8.677466,5.073522,molmim
8.852237,7.2436457,molmim
9.594361,6.2539706,molmim
10.991585,9.33641,molmim
12.412814,4.7048182,molmim
7.352141,5.571822,molmim
6.158055,4.9897094,molmim
9.80847,6.2811418,molmim
6.76379,5.1478753,molmim
8.988175,7.080677,molmim
10.544291,7.631837,molmim
10.849204,7.7618113,molmim
7.4846096,6.808944,molmim
9.366043,6.794876,molmim
9.244167,7.1582355,molmim
7.614001,5.826808,molmim
8.820022,7.075153,molmim
8.794363,7.0626907,molmim
9.500423,7.2461705,molmim
11.919329,7.938566,molmim
11.790002,7.8676257,molmim
11.724485,8.172268,molmim
11.929452,7.850553,molmim
11.142858,8.238917,molmim
9.991022,6.8696,molmim
10.630372,7.366572,molmim
11.875608,8.084659,molmim
9.296538,6.9185896,molmim
6.311795,6.5330067,molmim
11.318215,7.954054,molmim
9.780011,8.768447,molmim
10.303327,7.449514,molmim
10.423361,7.6100693,molmim
9.296172,7.45652,molmim
10.427036,7.5697474,molmim
6.608785,6.0643,molmim
10.6798725,7.7534065,molmim
5.484041,5.4677773,molmim
8.208906,7.5565014,molmim
10.6742,7.7501273,molmim
10.977225,7.784767,molmim
10.837798,7.7044396,molmim
10.725607,7.7699137,molmim
10.717054,7.6215296,molmim
10.349352,7.60349,molmim
10.191149,8.100956,molmim
9.063891,6.375522,molmim
8.533208,8.298916,molmim
9.477515,8.477679,molmim
7.308569,4.319011,molmim
7.326409,4.1737804,molmim
7.3992953,4.2288866,molmim
8.756108,7.80037,molmim
7.343879,4.2011204,molmim
9.025397,8.1099825,molmim
8.48691,5.8609962,molmim
7.5349646,6.878553,molmim
8.391453,7.3190446,molmim
8.110378,5.908739,molmim
10.140056,8.315902,molmim
11.953929,8.013514,molmim
6.8596377,6.151679,molmim
8.378381,6.4137607,molmim
6.8155885,5.9855084,molmim
8.244982,7.42344,molmim
8.558839,7.405183,molmim
8.230463,5.964024,molmim
8.1986885,7.4540415,molmim
8.144375,7.3572774,molmim
11.447515,7.789241,molmim
11.295439,7.0868487,molmim
9.236268,6.191606,molmim
10.372741,7.843305,molmim
12.375139,4.8071823,molmim
7.2475243,5.7387705,molmim
9.863812,5.49679,molmim
7.056587,5.928228,molmim
8.2938795,7.1413593,molmim
6.5069923,6.81098,molmim
9.514545,6.0677605,molmim
8.823298,6.9906907,molmim
8.594084,7.872891,molmim
7.9389563,7.082532,molmim
8.300143,7.777791,molmim
8.439008,7.485332,molmim
8.758286,6.5322084,molmim
8.50469,7.9613733,molmim
8.266749,7.414226,molmim
8.295489,6.9622116,molmim
10.290617,7.240875,molmim
9.748869,8.783489,molmim
10.010104,6.6603107,molmim
9.147972,6.8488026,molmim
9.184505,6.9418144,molmim
9.470964,6.802564,molmim
9.544726,5.84056,molmim
7.9192615,7.649126,molmim
8.614146,7.122549,molmim
8.146978,7.335124,molmim
8.986183,8.1681595,molmim
10.254449,8.906083,molmim
6.952757,5.3613195,molmim
8.131342,6.658158,molmim
6.9489098,7.042884,molmim
9.492148,8.182998,molmim
7.3486886,4.1869655,molmim
7.33521,5.8633456,molmim
7.4226823,6.842663,molmim
8.025919,5.685991,molmim
11.037437,5.436508,molmim
11.095085,5.311405,molmim
6.9016657,5.4876122,molmim
8.693521,6.6981273,molmim
5.929065,4.3949013,molmim
9.112403,5.5257454,molmim
6.808678,5.987901,molmim
5.865371,5.198722,molmim
6.8093033,5.7916384,molmim
7.096352,6.493276,molmim
8.132206,7.4974174,molmim
7.862832,5.8851266,molmim
8.809854,7.9255266,molmim
4.7787547,5.930496,molmim
6.5737877,5.742461,molmim
7.85506,7.257154,molmim
7.1709766,6.4216638,molmim
9.512852,3.0373538,molmim
8.435303,7.732711,molmim
8.171142,7.550431,molmim
10.937789,5.1262875,molmim
9.860175,4.9133368,molmim
9.190106,5.4691157,molmim
9.64916,3.4403229,molmim
5.422647,5.5099716,molmim
9.196566,5.213372,molmim
7.405202,6.987767,molmim
7.09604,5.247952,molmim
6.744287,5.876009,molmim
8.72691,7.417125,molmim
9.709538,4.842244,molmim
9.6043005,5.4057255,molmim
9.042651,6.1452765,molmim
9.693381,5.137203,molmim
8.626898,6.1675014,molmim
8.970263,5.582757,molmim
6.459013,4.9271703,molmim
5.777415,5.291366,molmim
6.3250666,5.4110956,molmim
8.459148,7.002222,molmim
10.945214,4.181249,molmim
8.7303,4.7824173,molmim
8.447053,7.664747,molmim
8.029652,5.1497903,molmim
7.7776804,3.704934,molmim
9.728351,8.651716,molmim
8.4399805,4.8035936,molmim
8.708872,6.979882,molmim
9.1512985,7.484834,molmim
8.0779,6.384454,molmim
10.185172,5.265617,molmim
9.829442,5.2646723,molmim
5.746403,4.225221,molmim
9.548122,4.6291766,molmim
9.879013,5.362593,molmim
9.052155,4.0713124,molmim
8.381375,8.255677,molmim
6.2804513,5.1494136,molmim
5.86354,4.957171,molmim
8.168211,7.463518,molmim
10.965195,4.905006,molmim
8.976463,5.4875736,molmim
6.4271426,4.7802014,molmim
9.833974,5.250236,molmim
10.58136,7.5050125,molmim
9.571743,7.7207866,molmim
9.666844,7.002088,molmim
7.4080625,6.6150813,molmim
8.512234,7.028211,molmim
8.376082,7.017585,molmim
11.108441,4.3700185,molmim
10.757489,4.6320944,molmim
10.489123,4.5859213,molmim
9.72414,4.9323835,molmim
6.028028,5.06218,molmim
7.613592,5.820828,molmim
6.1355677,5.3437147,molmim
6.0774236,5.327145,molmim
8.25936,6.8188396,molmim
8.820218,8.402387,molmim
8.519453,4.9939704,molmim
8.902493,4.419045,molmim
10.4654,4.71354,molmim
8.927515,5.6875925,molmim
8.767896,6.15242,molmim
5.868927,5.384491,molmim
7.273101,5.510751,molmim
5.5269027,5.3713536,molmim
9.0184765,6.8694344,molmim
6.3214703,5.11018,molmim
9.4234705,4.7211866,molmim
8.986572,4.963638,molmim
9.24551,4.742186,molmim
9.475769,5.245939,molmim
9.704093,4.5692387,molmim
9.5861845,4.859578,molmim
8.447516,5.875084,molmim
8.500605,5.729939,molmim
8.36908,6.3318305,molmim
10.299047,6.861986,molmim
9.011147,8.035851,molmim
8.729657,7.6345935,molmim
9.064899,8.04585,molmim
8.857338,7.515108,molmim
9.035994,7.9126806,molmim
8.799224,7.617215,molmim
8.345834,7.174592,molmim
9.221474,7.885039,molmim
8.13191,6.7875543,molmim
6.856227,5.8100843,molmim
8.310858,7.766424,molmim
8.468211,8.231899,molmim
8.426453,8.50726,molmim
9.355156,7.572721,molmim
8.364419,8.327016,molmim
8.585177,7.105357,molmim
8.9308815,7.171795,molmim
8.649038,6.853495,molmim
8.663268,7.9205327,molmim
6.743505,6.687855,molmim
8.492799,8.070136,molmim
9.4089575,7.681523,molmim
8.893573,7.4517784,molmim
9.02532,8.115293,molmim
6.8843436,5.856159,molmim
8.669303,6.338357,molmim
9.307442,7.299151,molmim
9.187248,7.442985,molmim
9.004061,7.2606797,molmim
8.480333,7.089939,molmim
8.952274,8.133404,molmim
7.894382,7.7366633,molmim
5.6913924,5.443938,molmim
7.8604856,7.2282166,molmim
9.202025,7.5093107,molmim
7.7628336,7.4068456,molmim
6.6312327,5.4395275,molmim
10.342804,9.40223,molmim
8.35394,7.2681623,molmim
8.199532,7.311,molmim
10.169533,9.992475,molmim
9.843125,9.752416,molmim
8.838088,7.4359274,molmim
8.292759,7.399409,molmim
8.907958,7.549937,molmim
8.659759,7.2061286,molmim
8.697028,7.3569922,molmim
8.816821,7.152595,molmim
8.436994,6.9507713,molmim
8.815432,8.950635,molmim
8.976382,7.5603137,molmim
8.824117,7.22067,molmim
8.867803,7.568258,molmim
8.915918,7.5857472,molmim
8.87671,6.8866773,molmim
8.728011,7.637599,molmim
8.399032,7.082601,molmim
8.658115,7.290494,molmim
8.35474,6.999821,molmim
7.665492,6.95974,molmim
8.767124,7.567154,molmim
8.507462,7.00197,molmim
